filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.12282v1_CytoCLIP Learning Cytoarchitectural Characteristic.pdf,CytoCLIP: Learning Cytoarchitectural Characteristics in Developing Human Brain Using Contrastive Language Image Pre-Training,"Pralaypati Ta, Sriram Venkatesaperumal, Keerthi Ram, Mohanasankar Sivaprakasam",,,"Cytoarchitecture, Histological Image Processing, Contrastive learning, CLIP","An automated approach to identify brain regions by their cytoarchitecture using vision-language models derived from pre-trained Contrastive Language-Image Pre-Training (CLIP) frameworks. The model comprises two model variants trained on low-resolution whole-region images and high-resolution image tiles, respectively. It achieves an F1 score of 0.87 for whole-region classification and 0.91 for high-resolution image tile classification.",11.57,Qwen2.5-3B,Apple M1 (Metal)
2601.12286v1_Conversational Context Classification A Representa.pdf,Conversational Context Classification: A Representation Engineering Approach,Jonathan Pan,,,"Large Language Models, Representation Engineering, One-Class Support Vector Machine, In/Out-of-Context, Novelty Detection","This paper explores the use of Representation Engineering and One-Class Support Vector Machine to identify subspaces within the internal states of Large Language Models that represent specific contexts. By training One-Class Support Vector Machine on in-context examples, a robust boundary is established within the LLM's hidden state latent space, enabling the identification of specific context subspace. The approach is evaluated with two open-source LLMs in a specific domain, showing promising results in identifying the subspace for a specific context. The research contributes to better interpreting LLMs and detecting in or out of context conversation threads for AI safety.",11.95,Qwen2.5-3B,Apple M1 (Metal)
2601.12288v1_TimeGMM Single-Pass Probabilistic Forecasting via .pdf,TIMEGMM: SINGLE-PASS PROBABILISTIC FORECASTING VIA ADAPTIVE GAUSSIAN MIXTURE MODELS WITH REVERSIBLE NORMALIZATION,"Lei Liu, Tengyuan Liu, Hongwei Zhao, Jiahui Huang, Ruibo Guo, Bin Li",Not found,Not found,"Probabilistic time series forecasting, Gaussian mixture model, Reversible instance normalization","This paper presents TimeGMM, a novel probabilistic forecasting framework based on Gaussian Mixture Models (GMM) that captures complex future distributions in a single forward pass. Key component is GMM-adapted Reversible Instance Normalization (GRIN), a novel module designed to dynamically adapt to temporal-probabilistic distribution shifts. The framework integrates a dedicated Temporal Encoder (TE-Module) with a Conditional Temporal-Probabilistic Decoder (CTPD-Module) to jointly capture temporal dependencies and mixture distribution parameters. Extensive experiments demonstrate that TimeGMM consistently outperforms state-of-the-art methods, achieving maximum improvements of 22.48% in CRPS and 21.23% in NMAE.",12.32,Qwen2.5-3B,Apple M1 (Metal)
2601.12294v1_ToolPRMBench Evaluating and Advancing Process Rewa.pdf,ToolPRMBench: Evaluating and Advancing Process Reward Models for Tool-using Agents,"Dawei Li, Yuguang Yao, Zhen Tan, Huan Liu, Ruocheng Guo",Not found,Not found,"process reward models, tool-using agents, reward-guided search, multi-step failures, large language models","Reward-guided search methods have demonstrated strong potential in enhancing tool-using agents by effectively guiding sampling and exploration over complex action spaces. However, there is a lack of systematic and reliable evaluation benchmarks for PRMs in tool-using settings. This paper introduces ToolPRMBench, a large-scale benchmark specifically designed to evaluate PRMs for tool-using agents. ToolPRMBench is built on top of several representative tool-using benchmarks and converts agent trajectories into step-level test cases. Each case contains the interaction history, a correct action, a plausible but incorrect alternative, and relevant tool metadata. Offline and online sampling are used to isolate and capture failures, and a multi-LLM verification pipeline is proposed to reduce label noise and ensure data quality. Extensive experiments across large language models, general PRMs, and tool-specialized PRMs on ToolPRMBench reveal clear differences in PRM effectiveness and highlight the potential of specialized PRMs for tool-using.",11.82,Qwen2.5-3B,Apple M1 (Metal)
2601.12304v1_A Two-Stage Globally-Diverse Adversarial Attack fo.pdf,A TWO-STAGE GLOBALLY-DIVERSE ADVERSARIAL ATTACK FOR VISION-LANGUAGE PRE-TRAINING MODELS,"Wutao Chen, Huaqin Zou, Chen Wan, Lifeng Huang",,,"Adversarial Attack, Vision-Language Pre-Training, Multi-Modal Retrieval, Transferability","Vision-language pre-training models are vulnerable to adversarial examples, particularly in black-box scenarios. The proposed 2S-GDA framework addresses these challenges by introducing globally-diverse textual perturbations and multi-scale image perturbations. Extensive experiments demonstrate that 2S-GDA consistently improves attack success rates over state-of-the-art methods, with gains of up to 11.17% in black-box settings.",11.52,Qwen2.5-3B,Apple M1 (Metal)
2601.12310v1_Survival is the Only Reward Sustainable Self-Train.pdf,Survival is the Only Reward: Sustainable Self-Training Through Environment-Mediated Selection,"Jennifer Dodgson, Alfath Daryl Alhajir, Michael Joedhitya, Akira Rafhael Janson Pattirane, Surender Suresh Kumar, Joseph Lim, C.H. Peh, Adith Ramdas, Steven Zhang Zhexu",Not provided,2601.12310v1,"Self-training, Sustainable learning, Environment-mediated selection, Negative-space learning, Robustness, Generalization, Self-improvement","This paper presents a proof-of-concept self-training system architecture that uses environmental viability to select behaviors, leading to stable learning under sparse feedback and bounded memory, and characterizes its learning dynamics and failure modes.",13.88,Qwen2.5-3B,Apple M1 (Metal)
2601.12316v1_GazeFormer-MoE Context-Aware Gaze Estimation via C.pdf,GAZEFORMER-MOE: CONTEXT-AWARE GAZE ESTIMATION VIA CLIP AND MOE,"Xinyuan Zhao, Xianrui Chen, Ahmad Chaddad",Not found,Not found,"Gaze estimation, multi scale fusion, MoE, Transformer","We present a semantics-modulated, multi-scale Transformer for 3D gaze estimation. Our model conditions CLIP global features with learnable prototype banks (illumination, head pose, background, direction), fuses these prototype-enriched global vectors with CLIP patch tokens and high-resolution CNN tokens in a unified attention space, and replaces several FFN blocks with routed/shared Mixture of Experts to increase conditional capacity. Evaluated on MPIIFaceGaze, EYEDIAP, Gaze360 and ETH-XGaze, our model achieves new state-of-the-art angular errors of 2.49°, 3.22°, 10.16°, and 1.44°, demonstrating up to a 64% relative improvement over previously reported results.",12.23,Qwen2.5-3B,Apple M1 (Metal)
2601.12317v1_Explanova Automatically Discover Data Insights in .pdf,Explanova: Automatically Discover Data Insights in N×M Table via XAI Combined LLM Workflow,Yiming Huang,10.1145/nnnnnnn.nnnnnnn,,"Data Analysis, AutoML, LLM, XAI, Feature Analysis, Modeling","This paper proposes Explanova, an automatic LLM workflow designed to discover data insights through explainable AI (XAI) paradigm. It focuses on single-feature statistic analysis, feature-to-feature relation statistic analysis, and feature modeling by all other features in a single data table. The workflow is designed to explore all possible analytical items and is powered by a preset AutoML-like workflow.",10.82,Qwen2.5-3B,Apple M1 (Metal)
2601.12318v1_Beyond Human Annotation Recent Advances in Data Ge.pdf,Beyond Human Annotation: Recent Advances in Data Generation Methods for Document Intelligence,"DEHAO YING, FENGCHANG YU, HAIHUA CHEN, CHANGJIANG JIANG, YURONG LI, WEI LU",XXXXXXX.XXXXXXX,,"Document Intelligence, Data Generation, Data Quality Evaluation","This paper surveys recent advances in data generation methods for Document Intelligence, addressing the bottleneck of manual annotation. It introduces a unified taxonomy and four resource-centric paradigms: Data Augmentation, Data Generation from Scratch, Automated Data Annotation, and Self-Supervised Signal Construction, along with a multi-level evaluation framework. The paper aims to position data generation as the central engine for next-generation Document Intelligence.",11.35,Qwen2.5-3B,Apple M1 (Metal)
2601.12323v1_MARO Learning Stronger Reasoning from Social Inter.pdf,MARO: Learning Stronger Reasoning from Social Interaction,"Yin Cai, Zhouhong Gu, JunTao Zhang, Ping Chen*",Not found,Not found,"Large Language Models, Multi-Agent, Social Interaction, Reasoning, Reward Optimization","This paper proposes MARO, a method that enables large language models to acquire stronger reasoning abilities by learning and practicing in multi-agent social environments. It addresses the sparse learning signal problem, uneven role distribution problem, and environmental instability issues. Experimental results demonstrate significant improvements in social reasoning capabilities and effective transfer of acquired abilities to other tasks such as mathematical reasoning and instruction following.",11.08,Qwen2.5-3B,Apple M1 (Metal)
2601.12327v1_The Expert Validation Framework EVF Enabling Domai.pdf,The Expert Validation Framework (EVF): Enabling Domain Expert Control in AI Engineering,"Lucas Gren, Felix Dobslaw",10.1145/xxx.xxxx,,"GenAI, expert validation, quality assurance, AI engineering, domain expert control","Presenting an Expert Validation Framework (EVF) that places domain experts at the center of building software with GenAI components, enabling them to maintain authoritative control over system behavior through structured specification, testing, validation, and continuous monitoring processes.",10.53,Qwen2.5-3B,Apple M1 (Metal)
2601.12330v1_IceWatch Forecasting Glacial Lake Outburst Floods .pdf,IceWatch: Forecasting Glacial Lake Outburst Floods (GLOFs) using Multimodal Deep Learning,"Zuha Fatima, Muhammad Anser Sohaib, Muhammad Talha, Ayesha Kanwal, Sidra Sultana, Nazia Perwaiz",,,"CNN, deep learning, glacier monitoring, GLOF detection, LSTM, remote sensing, Sentinel-2, temperature forecasting, transformer, velocity prediction","Glacial Lake Outburst Floods (GLOFs) pose a serious threat in high mountain regions. IceWatch presents a novel deep learning framework for GLOF prediction that incorporates both spatial and temporal perspectives. It uses Sentinel-2 multispectral satellite imagery and NASA ITS_LIVE time series for glacier velocity prediction, and MODIS LST records for near-surface temperature forecasting. The system ensures strong predictive performance, rapid data processing, and robustness to noise and missing information.",11.8,Qwen2.5-3B,Apple M1 (Metal)
2601.12331v1_Efficient Privacy-Preserving Retrieval Augmented G.pdf,Efficient Privacy-Preserving Retrieval Augmented Generation with Distance-Preserving Encryption,"Huanyi Ye, Jiale Guo, Ziyao Liu, Kwok-Yan Lam",Not found,Not found,"Privacy-preserving, Retrieval-Augmented Generation, Distance-Preserving Encryption, Large Language Models, Conditional Approximate Distance-Comparison-Preserving Symmetric Encryption, Differential Privacy","Retrieval-Augmented Generation (RAG) has emerged as a key technique for enhancing response quality of large language models (LLMs) without incurring high computational cost. It works by retrieving knowledge and facts from external databases, augmenting the prompt with the retrieved data, and enabling the LLM to generate more accurate responses. This paper proposes an efficient privacy-preserving RAG framework (ppRAG) tailored for untrusted cloud environments that defends against vector-to-text attack, vector analysis, and query analysis. At its core, the paper introduces Conditional Approximate Distance-Comparison-Preserving Symmetric Encryption (CAPRISE) that encrypts embeddings while still allowing the cloud to compute similarity between an encrypted query embedding and the encrypted database embeddings. CAPRISE preserves only the relative distance ordering between the encrypted query and each encrypted database embedding, without exposing inter-database distances, thereby enhancing both privacy and efficiency. To further mitigate query analysis risks, differential privacy is introduced by perturbing the query embedding prior to encryption, preventing the cloud from inferring sensitive patterns from query frequency. Experimental results show that ppRAG achieves efficient processing throughput, high retrieval accuracy, strong privacy guarantees, making it a practical solution for resource-constrained users seeking secure, cloud-augmented LLMs.",13.27,Qwen2.5-3B,Apple M1 (Metal)
2601.12338v1_Actionable Advice from Reviews via Mixture of LoRA.pdf,Actionable Advice from Reviews via Mixture of LoRA Experts: A Two-LLM Pipeline for Issue Extraction and Business Recommendations,"Kartikey Singh Bhandari, Manav Ganesh, Yashwant Viswanathan, Archit Agrawal, Dhruv Kumar, Pratik Narang",,,"customer reviews, actionable advice, issue extraction, business recommendations, two-LLM pipeline, LoRA experts","This paper studies review-to-action generation, producing concrete, implementable recommendations grounded in review text. It proposes a modular two-LLM framework where an issue model extracts salient issues and assigns coarse themes, and an advice model generates targeted operational fixes conditioned on the extracted issue representation. The advice model is adapted using a mixture-of-LoRA experts strategy to enable specialization without expensive full fine-tuning. Synthetic review-issue-advice triples are constructed from Yelp reviews to supervise training, and recommendations are evaluated using an eight-dimension operational rubric. The approach consistently outperforms prompting-only and single-adapter baselines, yielding higher actionability and specificity while retaining favorable efficiency-quality trade-offs.",12.16,Qwen2.5-3B,Apple M1 (Metal)
2601.12341v1_Time-Continuous Modeling for Temporal Affective Pa.pdf,Time-Continuous Modeling for Temporal Affective Pattern Recognition in LLM’s,"Rezky M. Kam, Coddy N. Siswanto",,,"Affective computing, Language models, Temporal dynamics, Continuous modeling","This paper introduces a hybrid encoder-decoder architecture for text generation models, specifically designed to handle temporal affective dynamics in conversations. It addresses the limitations of current models, which rely on discrete token generation and forward attention weights, by incorporating time-continuous patterns and physics-informed neural networks. This approach aims to improve the understanding and interpretation of affective states in dialogues, making models more psychologically plausible and interpretable.",11.17,Qwen2.5-3B,Apple M1 (Metal)
2601.12343v1_How Well Do LLMs Predict Human Behavior A Measure .pdf,How Well Do LLMs Predict Human Behavior?,"Wayne Gao, Sukjin Han, Annie Liang",Not found,2601.12343,"large language models, human behavior prediction, predictive accuracy, task-specific data, economic variables","This paper proposes a measure to evaluate the knowledge a pretrained LLM brings to predicting human behavior, defined as the equivalent sample size, and applies this method to the Panel Study of Income Dynamics to find that LLMs encode considerable predictive information for some economic variables but much less for others.",13.66,Qwen2.5-3B,Apple M1 (Metal)
2601.12349v1_Zero-Permission Manipulation Can We Trust Large Mu.pdf,Zero-Permission Manipulation: Can We Trust Large Multimodal Model Powered GUI Agents?,"Yi Qian, Kunwei Qian, Xingbang He, Ligeng Chen, Jikang Zhang, Tiantai Zhang, Haiyang Wei, Linzhang Wang, Hao Wu, Bing Mao",Not provided,Not provided,"Large Multimodal Models, GUI Agents, Android, Security, Manipulation Attacks","This paper presents Action Rebinding, a novel cross-application attack that allows a seemingly-benign application with zero dangerous permissions to rebind an agent's execution. The attack exploits the inherent observation-to-action gap in the agent's reasoning pipeline to trigger foreground transitions and rebind the agent's planned action toward the target application. The authors also introduce an Intent Alignment Strategy (IAS) to manipulate the agent's reasoning process and bypass verification gates. The paper evaluates Action Rebinding attacks on six widely-used Android GUI agents across 15 diverse tasks, demonstrating a 100% success rate for atomic action rebinding and the ability to reliably orchestrate multi-step attack chains. The attacker application requires no sensitive permissions and contains no privileged API calls, achieving a 0% detection rate across malware scanners.",12.32,Qwen2.5-3B,Apple M1 (Metal)
2601.12357v1_SimpleMatch A Simple and Strong Baseline for Seman.pdf,SimpleMatch: A Simple and Strong Baseline for Semantic Correspondence,"Hailong Jin1, Huiying Li1*",Not found,Not found,"semantic correspondence, deep learning, keypoint matching, receptive field, upsampling, supervised learning","Presenting SimpleMatch, a simple yet effective framework for semantic correspondence that delivers strong performance even at low resolutions. It addresses the issue of irreversible fusion of adjacent keypoint features caused by deep downsampling operations and introduces a lightweight upsample decoder and a multi-scale supervised loss to ensure upsampled features retain discriminative features across different spatial scales.",11.52,Qwen2.5-3B,Apple M1 (Metal)
2601.12358v1_From Prompts to Pavement LMMs-based Agentic Behavi.pdf,From Prompts to Pavement:LMMs-based Agentic Behavior-Tree Generation Framework for Autonomous Vehicles,"Omar Y. Goba, Ahmed Y. Gado, Catherine M. Elias, Ahmed Hussein",,,"Large Language Models, Multi-modal Vision Models, Behavior-Tree, Autonomous Vehicles, Adaptive Behavior Planning, SAE Levels 4 and 5","This paper presents an agentic framework that leverages large language models and multi-modal vision models to generate and adapt behavior trees on the fly for autonomous vehicles. The system integrates a Descriptor agent, a Planner agent, and a Generator agent to trigger only upon baseline behavior tree failure, demonstrating successful navigation around unexpected obstacles with no human intervention.",11.3,Qwen2.5-3B,Apple M1 (Metal)
2601.12374v1_A Scalable Entity-Based Framework for Auditing Bia.pdf,A Scalable Entity-Based Framework for Auditing Bias in LLMs,"Akram Elbouanani1, Aboubacar Tuo1, Adrian Popescu1",,,"Large Language Models, Bias Evaluation, Entity Probes, Natural Language Processing, Political Bias","This paper introduces a scalable bias-auditing framework using named entities as probes to measure structural disparities in model behavior. It conducts the largest bias audit to date, comprising 1.9 billion data points across multiple entity types, tasks, languages, models, and prompting strategies. The results reveal systematic biases in models, including penalizing right-wing politicians, favoring left-wing politicians, and preferring Western and wealthy nations over the Global South. Instruction tuning reduces bias, but increasing model scale amplifies it, and prompting in Chinese or Russian does not attenuate Western-aligned preferences. These findings indicate the need for rigorous auditing of LLMs before deployment in high-stakes applications.",11.87,Qwen2.5-3B,Apple M1 (Metal)
2601.12389v1_NADIR Differential Attention Flow for Non-Autoregr.pdf,NADIR: Differential Attention Flow for Non-Autoregressive Transliteration in Indic Languages,"Lakshya Tomar, Vinayak Abrol, Puneet Agarwal",,,"transliteration, non-autoregressive, Indic languages, Differential Transformer, Mixture-of-Experts","This work introduces NADIR, a novel non-autoregressive architecture designed to balance speed and accuracy in multilingual transliteration tasks in Indic languages. NADIR integrates a Differential Transformer and a Mixture-of-Experts mechanism, achieving over a 13× speed-up compared to state-of-the-art autoregressive models while maintaining competitive performance in terms of character error rates.",11.02,Qwen2.5-3B,Apple M1 (Metal)
2601.12392v1_PsychēChat An Empathic Framework Focused on Emotio.pdf,Psych¯eChat: An Empathic Framework Focused on Emotion Shift Tracking and Safety Risk Analysis in Psychological Counseling,"Zhentao Xia, Yongqi Fan, Yuxiang Chu, Yichao Yin, Liangliang Chen, Tong Ruan, Weiyan Zhang",,,"psychological counseling, emotion shift, safety risk, empathy, large language models","Psych¯eChat is an empathic framework designed to track emotion shifts and analyze safety risks in psychological counseling. It employs interactive role-playing to synthesize counselor-seeker dialogues, incorporating modules for emotion management and risk control. Extensive experiments demonstrate its superior performance in emotional insight and safety control compared to existing methods.",11.27,Qwen2.5-3B,Apple M1 (Metal)
2601.12401v1_Beyond the Dirac Delta Mitigating Diversity Collap.pdf,Beyond the Dirac Delta: Mitigating Diversity Collapse in Reinforcement,"Jinmei Liu, Haoru Li, Zhenhong Sun, Chaofeng Chen, Yatao Bian, Bo Wang, Daoyi Dong, Chunlin Chen, Zhi Wang",,,"Reinforcement Learning, Fine-tuning, Versatile Image Generation, Diversity Collapse, Reward Concentration, Stochastic Variations, Potential-based Reward Shaping","Reinforcement learning is used to fine-tune large-scale generative models to align with complex human preferences and user-specified tasks. However, a fundamental limitation is the curse of diversity collapse, where the fine-tuned model achieves high rewards but loses output diversity. This paper proposes DRIFT, an innovative framework that systematically incentivizes output diversity throughout the on-policy fine-tuning process, reconciling strong task alignment with high generation diversity.",11.66,Qwen2.5-3B,Apple M1 (Metal)
2601.12402v1_Weaknesses of Facial Emotion Recognition Systems.pdf,Weaknesses of Facial Emotion Recognition Systems,"Aleksandra Jamróz, Patrycja Wysocka, Piotr Garbat",Not found,2601.12402,"Facial Emotion Recognition, Deep learning, Computer Vision","This study presents a comprehensive analysis of advanced facial emotion recognition solutions, evaluating network performance on different datasets and revealing weaknesses, including differences between datasets, unequal levels of difficulty in recognizing certain emotions, and challenges in differentiating between closely related emotions.",12.45,Qwen2.5-3B,Apple M1 (Metal)
2601.12405v1_Explainable Machine Learning for Pediatric Dental .pdf,Explainable Machine Learning for Pediatric Dental Risk Stratification Using Socio-Demographic Determinants,"Manasi Kanade, Abhi Thakkar, Gabriela Fernandes",Not provided,Not provided,"Machine Learning, Pediatric Dentistry, Risk Stratification, Socio-Demographic Factors, Artificial Intelligence","This study developed and evaluated an explainable artificial intelligence framework for pediatric dental risk stratification, prioritizing interpretability, calibration, and ethical deployment over maximal predictive accuracy.",12.32,Qwen2.5-3B,Apple M1 (Metal)
2601.12410v1_Are LLMs Smarter Than Chimpanzees An Evaluation on.pdf,Are LLMs Smarter Than Chimpanzees?,"Dingyi Yang, Junqi Zhao, Xue Li, Ce Li, Boyang Li*",,2601.12410,"Large Language Models, Chimpanzees, Perspective Taking, Knowledge State Estimation",This paper evaluates the performance of Large Language Models (LLMs) in understanding and predicting the knowledge states and intentions of story characters. The authors design two tasks to test if LLMs can detect when characters demonstrate knowledge they should not possess and if they can predict their next actions based on their own knowledge versus objective truths they do not know. The results show that current state-of-the-art LLMs perform near-randomly on both tasks and are substantially inferior to humans.,11.1,Qwen2.5-3B,Apple M1 (Metal)
2601.12415v1_Orthogonalized Policy OptimizationDecoupling Sampl.pdf,Orthogonalized Policy Optimization,Wang Zixian,Not found,2601.12415,"Large Language Model, Policy Optimization, Alignment Methods, RLHF","This work shows that recent alignment methods for large language models, including PPO, DPO, and IPO, implicitly conflate two fundamental design choices: sampling geometry and optimization geometry. It proposes Orthogonalized Policy Optimization (OPO) to explicitly decouple these choices, leading to stable optimization and avoiding gradient saturation even when model confidence is high.",11.78,Qwen2.5-3B,Apple M1 (Metal)
2601.12436v1_Purification Before Fusion Toward Mask-Free Speech.pdf,PURIFICA TION BEFORE FUSION: TOW ARD MASK-FREE SPEECH ENHANCEMENT FOR ROBUST AUDIO-VISUAL SPEECH RECOGNITION,"Linzhi Wu, Xingyu Zhang∗, Hao Yuan, Yakun Zhang, Changyan Zheng, Liang Xie, Tiejun Liu, Erwei Yin",Not found,Not found,"audio-visual speech recognition, speech feature enhancement, noise-robust, multimodal bottleneck Conformer","This work proposes an end-to-end noise-robust audio-visual speech recognition (AVSR) framework coupled with speech enhancement, eliminating the need for explicit noise mask generation. Leveraging a Conformer-based bottleneck fusion module, it implicitly refines noisy audio features with video assistance, reducing modality redundancy and enhancing inter-modal interactions to preserve speech semantic integrity and achieve robust recognition performance. Experimental evaluations on the public LRS3 benchmark suggest that the method outperforms prior advanced mask-based baselines under noisy conditions.",12.13,Qwen2.5-3B,Apple M1 (Metal)
2601.12442v1_Constraint-Aware Neurosymbolic Uncertainty Quantif.pdf,Constraint-Aware Neurosymbolic Uncertainty Quantification with Bayesian Deep Learning for Scientific Discovery,"Shahnawaz Alam1, Mohammed Mudassir Uddin 1, Mohammed Kaif Pasha 1",,,"Neurosymbolic AI, Uncertainty Quantification, Bayesian Deep Learning, Scientific Constraints, Calibration, Physics-Informed Machine Learning","Scientific Artificial Intelligence applications require models that deliver trustworthy uncertainty estimates while respecting domain constraints. Existing uncertainty quantification methods lack mechanisms to incorporate symbolic scientific knowledge, while neurosymbolic approaches operate deterministically without principled uncertainty modeling. The paper introduces the Constraint-Aware Neurosymbolic Uncertainty Framework (CANUF), unifying Bayesian deep learning with differentiable symbolic reasoning. Experiments on Materials Project, QM9 molecular properties, and climate benchmarks show CANUF reduces Expected Calibration Error by 34.7% versus Bayesian neural networks while maintaining 99.2% constraint satisfaction. Ablations reveal constraint-guided recalibration contributes 18.3% performance gain, with constraint extraction achieving 91.4% precision. CANUF provides the first end-to-end differentiable pipeline addressing uncertainty quantification, constraint satisfaction, and interpretable explanations for scientific predictions.",12.91,Qwen2.5-3B,Apple M1 (Metal)
2601.12443v1_Adversarial Defense in Vision-Language Models An O.pdf,Adversarial Defense in Vision-Language Models: An Overview,"Xiaowei Fu, Lei Zhang*",Not found,Not found,"Vision-Language Models, Adversarial Attacks, Robustness, Training-Time Defense, Test-Time Adaptation Defense, Training-Free Defense","The widespread use of Vision Language Models (VLMs) has raised concerns about their vulnerability to adversarial attacks. Three main defense paradigms have been proposed: Training-time Defense, Test-time Adaptation Defense, and Training-free Defense. This survey reviews the latest advancements in adversarial defense strategies for VLMs, highlighting strengths and limitations and discussing ongoing challenges.",11.46,Qwen2.5-3B,Apple M1 (Metal)
2601.12444v1_Large Language Model for OWL Proofs.pdf,Large Language Model for OWL Proofs,"Hui Yang, Jiaoyan Chen, Uli Sattler",10.1145/XXXXXX.XXXXXX,,"Large Language Models, OWL ontologies, proof generation, reasoning, natural language generation, description logics","This work studies proof generation in the context of OWL ontologies, developing an automated dataset construction and evaluation framework for three sequential tasks: Extraction, Simplification, and Explanation, as well as an additional task of assessing Logic Completeness of the premise. Experiments on widely used reasoning LLMs show important findings, including the performance limitations of some models on complex cases, the dominant role of logical complexity in shaping LLM performance, and the impact of noise and incompleteness in input data on LLMs' performance.",11.39,Qwen2.5-3B,Apple M1 (Metal)
2601.12449v1_AgenTRIM Tool Risk Mitigation for Agentic AI.pdf,AgenTRIM: Tool Risk Mitigation for Agentic AI,"Roy Betser1*†, Shamik Bose1†, Amit Giloni1, Chiara Picardi1, Sindhu Padakandla 2, Roman Vainshtein 1",Not found,Not found,"AI agents, tool risk mitigation, agentic agency, least-privilege access, indirect prompt injection, tool misuse, LLM-based agents","AI agents, which combine large language models with external tools, can introduce security risks such as indirect prompt injection and tool misuse. AGENTRIM is a framework designed to detect and mitigate these risks without altering the agent's internal reasoning. It addresses these risks through complementary offline and online phases, reconstructing and verifying the agent's tool interface from code and execution traces, and enforcing least-privilege tool access at runtime through adaptive filtering and status-aware validation of tool calls. Evaluations on the AgentDojo benchmark show that AGENTRIM substantially reduces attack success while maintaining high task performance.",12.07,Qwen2.5-3B,Apple M1 (Metal)
2601.12465v1_Incentivizing In-depth Reasoning over Long Context.pdf,INCENTIVIZINGIN-DEPTHREASONING OVERLONG CONTEXTS WITHPROCESSADVANTAGESHAPING,"Miao Peng, Weizhou Shen, Nuo Chen, Chenliang Li, Ming Yan, Jia Li",Not found,Not found,"Reinforcement Learning, Long Context Reasoning, LLM, Process Advantages Shaping","This paper proposes DEEPREASONQA, a KG-driven synthesis framework that controllably constructs high-difficulty, multi-hop long-context QA pairs with inherent reasoning chains. It introduces Long-context Process Advantage Shaping (LONGPAS), a method that performs fine-grained credit assignment by evaluating reasoning steps along Validity and Relevance dimensions, capturing critical learning signals from 'almost-there' trajectories. Experiments on three long-context reasoning benchmarks show that our approach substantially outperforms RLVR baselines and matches frontier LLMs while using far fewer parameters.",12.04,Qwen2.5-3B,Apple M1 (Metal)
2601.12467v1_Patch-Level Tokenization with CNN Encoders and Att.pdf,Patch-Level Tokenization with CNN Encoders and Attention for Improved Transformer Time-Series Forecasting,"Saurish Nagrath, VIT-AP",,,"Transformer models, multivariate time-series forecasting, financial time-series forecasting, convolutional neural networks, attention mechanisms, representation learning, deep learning for finance","This work proposes a two-stage forecasting framework that explicitly separates local temporal representation learning from global dependency modelling. In the first stage, a convolutional neural network (CNN) operates on fixed-length temporal patches to extract short-range temporal dynamics and non-linear feature interactions, producing compact patch-level token embeddings. Token-level self-attention is subsequently applied during representation learning to refine these embeddings by enabling interactions across temporal patches. In the second stage, a Transformer encoder processes the resulting token sequence to model inter-patch temporal dependencies and generate per-patch forecasts. Experiments conducted on synthetic multivariate time-series data with controlled static and dynamic factors demonstrate that the proposed patch-based tokenization strategy achieves competitive forecasting performance compared to convolutional and patch-based Transformer baselines.",12.91,Qwen2.5-3B,Apple M1 (Metal)
2601.12471v1_Knowing When to Abstain Medical LLMs Under Clinica.pdf,Knowing When to Abstain: Medical LLMs Under Clinical Uncertainty,"Sravanthi Machcha*, Sushrita Yerra*, Sahil Gupta, Aishwarya Sahoo, Sharmin Sultana, Hong Yu, Zonghai Yao",Not found,Not found,"large language models, medical multiple-choice question answering, abstention, conformal prediction, adversarial perturbations, uncertainty","Current evaluation of large language models (LLMs) overwhelmingly prioritizes accuracy; however, in real-world and safety-critical applications, the ability to abstain when uncertain is equally vital for trustworthy deployment. This paper introduces MedAbstain, a unified benchmark and evaluation protocol for abstention in medical multiple-choice question answering (MCQA), integrating conformal prediction, adversarial question perturbations, and explicit abstention options. The systematic evaluation of both open- and closed-source LLMs reveals that even state-of-the-art, high-accuracy models often fail to abstain with uncertainty. Notably, providing explicit abstention options consistently increases model uncertainty and safer abstention, far more than input perturbations, while scaling model size or advanced prompting brings little improvement. These findings highlight the central role of abstention mechanisms for trustworthy LLM deployment and offer practical guidance for improving safety in high-stakes applications.",11.95,Qwen2.5-3B,Apple M1 (Metal)
2601.12494v1_Harmonizing the Arabic Audio Space with Data Sched.pdf,Harmonizing the Arabic Audio Space with Data Scheduling,"Hunzalah Hassan Bhatti, Firoj Alam, Shammur Absar Chowdhury",,,"Audio Large Language Models, Instruction Tuning, Arabic Speech Summarization, Dialect Identification, Emotion Recognition, Data Scheduling, Parameter-Efficient Fine-Tuning","This paper presents a systematic study of multi-task instruction tuning for an Arabic-centric audio Large Language Model (LLM), covering generative tasks (ASR, speech summarization) and discriminative tasks (dialect and emotion identification). It introduces a novel dataset for Arabic speech summarization and proposes a strategy to construct information-dense batches by selecting task-and label-balanced examples. The findings reveal a critical efficiency-robustness trade-off and offer practical guidance for the efficient adaptation of Omni models in complex, low-resource multimodal environments.",11.65,Qwen2.5-3B,Apple M1 (Metal)
