filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.13443v1_Explicit Cognitive Allocation A Principle for Gove.pdf,Explicit Cognitive Allocation: A Principle for Governed and Auditable Inference in Large Language Models,"Héctor Manuel Manzanilla-Granados, Zaira Navarrete-Cazales, Miriam Pescador-Rojas, Tonahtiu Ramírez-Romero",,,"Large Language Models, AI-assisted reasoning, Explicit Cognitive Allocation, Cognitive Universal Agent, Universal Cognitive Instruments, Epistemic control, Reproducibility, Governance, Auditability","The paper introduces Explicit Cognitive Allocation to structure AI-assisted inference, improving controllability, auditability, and epistemic scope in large language models.",3.5,Phi-4,Apple M1 (Metal)
2601.13458v1_Labels or Preferences Budget-Constrained Learning .pdf,Labels or Preferences? Budget-Constrained Learning with Human Judgments over AI-Generated Outputs,"Zihan Dong, Ruijia Wu, Linjun Zhang",,2601.13458v1,"AI, budget-constrained learning, human preference feedback, semi-parametric inference, active learning, data acquisition, ground-truth labels, pairwise preferences","This paper introduces Preference-Calibrated Active Learning (PCAL) for optimal allocation of annotation budgets between ground-truth labels and pairwise preferences, providing a statistically efficient approach for budget-constrained learning in AI.",3.36,Phi-4,Apple M1 (Metal)
2601.13462v1_SpatialBench-UC Uncertainty-Aware Evaluation of Sp.pdf,SpatialBench-UC: Uncertainty-Aware Evaluation of Spatial Prompt Following in Text-to-Image Generation,Amine Rostane,,arXiv:2601.13462v1,"text-to-image generation, spatial evaluation, uncertainty-aware evaluation, benchmark, spatial prompts","Introducing SpatialBench-UC, a benchmark for evaluating text-to-image models' adherence to spatial instructions, featuring uncertainty-aware evaluation with PASS/FAIL/UNDECIDABLE verdicts and confidence scores.",2.99,Phi-4,Apple M1 (Metal)
2601.13464v1_Context and Transcripts Improve Detection of Deepf.pdf,Context and Transcripts Improve Detection of Deepfake Audios of Public Figures,"Chongyang Gao, Marco Postiglione, Julian Baldwin, Natalia Denisenko, Isabel Gortner, Luke Fosdick, Chiara Pulice, Sarit Kraus, V. S. Subrahmanian",,,"deepfake detection, audio analysis, contextual information, machine learning, adversarial strategies","This paper introduces a novel Context-based Audio Deepfake Detector (CADD) that leverages context and transcripts to significantly improve the detection of audio deepfakes, demonstrating enhanced robustness against adversarial evasion strategies.",3.19,Phi-4,Apple M1 (Metal)
2601.13465v1_Graph Neural Networks are Heuristics.pdf,Graph Neural Networks are Heuristics,"Yimeng Min, Carla P. Gomes",,arXiv:2601.13465v1,"Graph Neural Networks, Heuristics, Combinatorial Optimization, Travelling Salesman Problem, Inductive Bias, Non-Autoregressive Model, Dropout, Snapshot Ensembling, Gumbel-Sinkhorn Relaxation","This paper demonstrates that a graph neural network can be transformed into an unsupervised heuristic for combinatorial optimization, specifically for the Travelling Salesman Problem, by encoding global structural constraints as an inductive bias, allowing it to generate solutions without search, supervision, or sequential decision-making.",3.22,Phi-4,Apple M1 (Metal)
2601.13474v1_Preconditioning Benefits of Spectral Orthogonaliza.pdf,Preconditioning Benefits of Spectral Orthogonalization in Muon,"Jianhao Ma, Yu Huang, Yuejie Chi, Yuxin Chen",,arXiv:2601.13474v1,"Muons, optimization, spectral orthogonalization, matrix factorization, linear transformers, gradient descent, Adam, preconditioning","This paper studies the effectiveness of a simplified variant of the Muon optimizer, proving its linear convergence and superior performance over gradient descent and Adam in matrix optimization problems.",3.35,Phi-4,Apple M1 (Metal)
2601.13476v1_A Unified Variational Imputation Framework for Ele.pdf,A Unified Variational Imputation Framework for Electric Vehicle Charging Data Using Retrieval-Augmented Language Model,"Jinhao Li, Hao Wang",,,"Electric vehicle, data imputation, charging demand, large language model, retrieval-augmented generation","This paper introduces PRAIM, a novel probabilistic variational imputation framework that leverages large language models and retrieval-augmented memory to address missing records in EV charging data, significantly improving imputation accuracy and downstream forecasting performance.",3.0,Phi-4,Apple M1 (Metal)
2601.13481v1_Towards Efficient and Robust Linguistic Emotion Di.pdf,Towards Efficient and Robust Linguistic Emotion Diagnosis for Mental Health via Multi-Agent Instruction Refinement,"Jian Zhang, Zhangqi Wang, Zhiyuan Wang, Weiping Fu, Yu He, Haiping Zhu, Qika Lin, Jun Liu",,,"Linguistic Emotion Diagnosis, Emotional Comorbidity, Inefficient Exploration, Automated Prompt Optimization, Multi-Agent Collaboration, Medical Language Processing, Trustworthy Artificial Intelligence","This paper proposes APOLO, a framework for enhancing diagnostic efficiency and robustness in linguistic emotion diagnosis for mental health, addressing issues of emotional comorbidity and inefficient exploration through a multi-agent collaboration mechanism.",3.44,Phi-4,Apple M1 (Metal)
2601.13487v1_The Hidden Toll of Social Media News Causal Effect.pdf,The Hidden Toll of Social Media News: Causal Effects on Psychosocial Wellbeing,"Olivia Pal, Agam Goyal, Eshwar Chandrasekharan, Koustuv Saha",,,"social media, news consumption, psychosocial wellbeing, quasi-experimental study, propensity score analysis","This study examines the psychosocial effects of news engagement on social media, revealing increased depression, stress, and anxiety, but decreased loneliness and increased social interaction, with varying impacts based on engagement type.",2.95,Phi-4,Apple M1 (Metal)
2601.13508v1_CatMaster An Agentic Autonomous System for Computa.pdf,CatMaster: An Agentic Autonomous System for Computational Heterogeneous Catalysis Research,"Honghao Chen, Jiangjie Qiu, Yi Shen Tew, Xiaonan Wang",,arXiv:2601.13508v1,"Density functional theory, computational heterogeneous catalysis, large-language-model, workflow automation, DFT calculations","CatMaster is an LLM-driven agent system that automates computational heterogeneous catalysis workflows, improving efficiency and reproducibility.",3.7,Phi-4,Apple M1 (Metal)
2601.13515v1_Automatic Adjustment of HPA Parameters and Attack .pdf,Automatic Adjustment of HPA Parameters and Attack Prevention in Kubernetes Using Random Forests,"Huah Yong Chan, Hanlin Zhou, Jingfei Ni, Mengchun Wu, Qing Deng",,2601.13515v1,"Kubernetes, HPA, Security, Random Forest","This paper uses HTTP status codes as custom metrics within the HPA, integrating the Random Forest classification algorithm to assess and predict attacks, dynamically adjusting the maximum pod parameter to manage attack traffic and prevent excessive HPA expansion.",3.59,Phi-4,Apple M1 (Metal)
2601.13518v1_AgenticRed Optimizing Agentic Systems for Automate.pdf,AGENTICRED: Optimizing Agentic Systems for Automated Red-teaming,"Jiayi Yuan, Jonathan Nöther, Natasha Jaques, Goran Radanović",,,"automated red-teaming, LLMs, in-context learning, evolutionary selection, AI safety evaluation","AGENTICRED introduces an automated pipeline leveraging LLMs' in-context learning to iteratively design and refine red-teaming systems without human intervention, outperforming state-of-the-art approaches in attack success rate.",3.0,Phi-4,Apple M1 (Metal)
2601.13528v1_Eliciting Harmful Capabilities by Fine-Tuning On S.pdf,ELICITING HARMFUL CAPABILITIES BY FINE-TUNING ON SAFEGUARDED OUTPUTS,"Jackson Kaunismaa, Avery Griffin, John Hughes, Christina Q Knight, Mrinank Sharma, Erik Jones",,arXiv:2601.13528v1,"AI safety, safeguards, elicitation attacks, fine-tuning, harmful capabilities, ecosystem-level risks","This paper demonstrates that robustly safeguarded models can be used to elicit harmful capabilities in open-source models through elicitation attacks, highlighting the challenge of mitigating ecosystem-level risks with output-level safeguards.",3.31,Phi-4,Apple M1 (Metal)
2601.13533v1_Reasoning While Recommending Entropy-Guided Latent.pdf,Reasoning While Recommending: Entropy-Guided Latent Reasoning in Generative Re-ranking Models,Changshuo Zhang,https://doi.org/XXXXXXX.XXXXXXX,,"Generative Re-ranking, Latent Reasoning, Reinforcement Learning","The paper introduces the Entropy-Guided Latent Reasoning (EGLR) recommendation model, which integrates real-time reasoning during list generation, adapts exploration-exploitation trade-offs, and enhances existing generative re-ranking models.",2.96,Phi-4,Apple M1 (Metal)
2601.13534v1_MN-TSGContinuous Time Series Generation with Irreg.pdf,MN-TSG: CONTINUOUSTIMESERIESGENERATION WITH IRREGULAROBSERVATIONS,"Xu Zhang, Junwei Deng, Chang Xu, Hao Li, Jiang Bian",,arXiv:2601.13534v1,"Irregular time series, continuous time series generation, deep learning architecture","MN-TSG is a novel framework that uses Mixture-of-Experts–based Neural Controlled Differential Equations for generating continuous time series from irregular observations, outperforming existing methods in various tasks.",3.11,Phi-4,Apple M1 (Metal)
2601.13537v1_When Wording Steers the Evaluation Framing Bias in.pdf,When Wording Steers the Evaluation: Framing Bias in LLM Judges,"Yerin Hwang, Dongryeol Lee, Taegwan Kang, Minwoo Lee, Kyomin Jung",,,"Large Language Models, Framing Bias, Evaluation, LLM Judges, Prompt Framing, Psychology, LLM-based Evaluation","This paper investigates how prompt framing affects the judgments of large language models (LLMs) in evaluation tasks, revealing significant discrepancies and suggesting the need for framing-aware protocols.",2.98,Phi-4,Apple M1 (Metal)
2601.13545v1_TruthTensor Evaluating LLMs Human Imitation throug.pdf,TRUTHTENSOR: EVALUATING LLM HUMAN IMITATION THROUGH PREDICTION MARKET DRIFT AND HOLISTIC REASONING,"Shirin Shahabi, Spencer Graham, Haruna Isah",,,"Large Language Models, LLMs, prediction markets, human imitation, evaluation, drift, calibration, risk-sensitivity","This paper introduces TruthTensor, a novel evaluation paradigm for Large Language Models (LLMs) that measures them as human-imitation systems in high-entropy environments, using live prediction markets and probabilistic scoring to provide a holistic view of model behavior.",2.74,Phi-4,Apple M1 (Metal)
2601.13546v1_ChatAD Reasoning-Enhanced Time-Series Anomaly Dete.pdf,ChatAD: Reasoning-Enhanced Time-Series Anomaly Detection with Multi-Turn Instruction Evolution,"Hui Sun, Chang Xu, Haonan Xie, Hao Li, Yuhao Huang, Chuheng Zhang, Ming Jin, Xiaoguang Liu, Gang Wang, Jiang Bian",,,"Time-Series Anomaly Detection, LLM-driven Anomaly Detection, Multi-Turn Dialogue, Cross-Task Generalization, Neural Networks, Multimodal Time Series LLM","This paper introduces a multi-agent-based TS Evolution algorithm, a reasoning & multi-turn dialogue dataset, and a Chatbot family for AD, enhancing reasoning ability, dialogue capability, and generalization in time-series anomaly detection.",3.13,Phi-4,Apple M1 (Metal)
2601.13547v1_HateXScore A Metric Suite for Evaluating Reasoning.pdf,HateXScore: A Metric Suite for Evaluating Reasoning Quality in Hate Speech Explanations,"Yujia Hu, Roy Ka-Wei Lee",,,"Hate Speech Detection, Content Moderation, Explanation Evaluation, Reasoning Quality, Protected Groups, Logical Consistency","HateXScore is a four-component metric suite designed to evaluate the reasoning quality of model explanations in hate speech detection, addressing conclusion explicitness, faithfulness of quoted spans, protected group identification, and logical consistency.",2.83,Phi-4,Apple M1 (Metal)
2601.13558v1_Leveraging ChatGPT and Other NLP Methods for Ident.pdf,Leveraging ChatGPT and Other NLP Methods for Identifying Risk and Protective Behaviors in MSM: Social Media and Dating Apps Text Analysis,"Mehrab Beikzadeh, Chenglin Hong, Cory J Cascalheira, Callisto Boka, Majid Sarrafzadeh, Ian W Holloway",,,"machine learning, HIV risk, harmful drinking, social app, dating app, Text mining, ChatGPT, eHealth, LLM","This study explores the use of text data from social media and dating apps to predict risk and protective behaviors among MSM, demonstrating the potential of machine learning models, including ChatGPT embeddings, to guide personalized public health interventions.",3.37,Phi-4,Apple M1 (Metal)
2601.13559v1_AgentGC Evolutionary Learning-based Lossless Compr.pdf,AgentGC: Evolutionary Learning-based Lossless Compression for Genomics Data with LLM-driven Multiple Agent,"Hui Sun, Yanfeng Ding, Huidong Ma, Chang Xu, Keyan Jin, Lizheng Zu, Cheng Zhong, Xiaoguang Liu, Gang Wang, Wentong Cai",,,"Genomics Data, Lossless Compression, Evolutionary Learning, LLM-driven, Multi-Agent, Data Storage, Data Management","AgentGC is an evolutionary agent-based genomics data compressor with a user-friendly interface, addressing low-level compression modeling and limited adaptability issues, achieving significant gains in compression ratios and throughput.",3.16,Phi-4,Apple M1 (Metal)
2601.13562v1_Reasoning is a Modality.pdf,Reasoning is a Modality,"Zhiguang Liu, Yi Shang",,,"Abstraction and Reasoning Corpus, AI systems, LLMs, ViTs, transformer block, visual reasoning, ARC tasks","The paper hypothesizes that reasoning is a distinct modality, separate from low-level workspaces, and tests this by designing a role-separated transformer block that achieves high accuracy on ARC tasks.",2.77,Phi-4,Apple M1 (Metal)
2601.13563v1_ButterflyMoE Sub-Linear Ternary Experts via Struct.pdf,ButterflyMoE: Sub-Linear Ternary Experts via Structured Butterfly Orbits,Aryan Karmore,,,"Mixture of Experts, Memory Compression, Quantization, Butterfly Matrices, Ternary Quantization, Edge Devices, Language Modeling","ButterflyMoE introduces a method to achieve sub-linear memory scaling for experts in MoE layers by using geometric reorientations of a shared quantized substrate, achieving significant memory reduction with negligible accuracy loss.",2.81,Phi-4,Apple M1 (Metal)
2601.13564v1_Multi-objective fluorescent molecule design with a.pdf,Multi-objective fluorescent molecule design with a data-physics dual-driven generative framework,"Yanheng Li, Zhichen Pu, Lijiang Yang, Zehao Zhou, Yi Qin Gao",,,,,3.67,Phi-4,Apple M1 (Metal)
2601.13566v1_Self-Improvement as Coherence Optimization A Theor.pdf,Self-Improvement as Coherence Optimization: A Theoretical Account,"Tianyi Qiu, Ahmed Hani Ismail, Zhonghao He, Shi Feng",,arXiv:2601.13566v1,"language models, self-improvement, coherence optimization, semi-supervised learning, description-length regularization","The paper provides a theoretical explanation for how language models can improve accuracy without external supervision by optimizing coherence, which is equivalent to description-length regularization and optimal for semi-supervised learning derived from pretrained models.",3.39,Phi-4,Apple M1 (Metal)
2601.13570v1_GeoDynamics A Geometric State-Space Neural Network.pdf,GeoDynamics: A Geometric State-Space Neural Network for Understanding Brain Dynamics on Riemannian Manifolds,"Tingting Dan, Jiaqi Ding, Guorong Wu",,2601.13570v1,"state-space models, deep learning, functional neuroimaging, Riemannian manifold, symmetric positive-definite matrices, brain dynamics, functional connectivity, Alzheimer’s, Parkinson’s, autism, human action recognition","GeoDynamics is a geometric state-space neural network that tracks latent brain-state trajectories on the SPD manifold, revealing task-driven state changes and early markers of neurological disorders.",3.35,Phi-4,Apple M1 (Metal)
2601.13580v1_Neural Organ Transplantation NOT Checkpoint-Based .pdf,CHECKPOINT-BASEDMODULARADAPTATION FOR TRANSFORMERMODELS,Ahmad Al-Zuraiqi,,arXiv:2601.13580v1,"Modular Deep Learning, Transfer Learning, Checkpoint Transfer, Domain Adaptation, Large Language Model","Neural Organ Transplantation (NOT) is a modular adaptation framework for transformer layers, enabling reusable transferable checkpoints for domain adaptation, outperforming existing methods in experiments on decoder-only architectures.",3.7,Phi-4,Apple M1 (Metal)
2601.13581v1_SCRIPTMIND Crime Script Inference and Cognitive Ev.pdf,Crime Script Inference and Cognitive Evaluation for LLM-based Social Engineering Scam Detection System,"Heedou Kim, Changsik Kim, Sanghwa Shin, Jaewoo Kang",,,"Social engineering scams, Large Language Models, LLM-based detection, Cognitive evaluation, Crime script inference",SCRIPTMIND is an integrated framework for LLM-based scam detection that enhances detection accuracy and cognitive awareness by bridging automated reasoning and human cognition.,2.97,Phi-4,Apple M1 (Metal)
2601.13588v1_TREX Tokenizer Regression for Optimal Data Mixture.pdf,Tokenizer Regression for Optimal Data Mixture,"Inho Won, Hangyeol Yoo, Minkyung Cho, Jungyeul Park, Hoyun Song, KyungTae Lim",,,"tokenizer, multilingual, Large Language Models, compression performance, data mixture, regression-based framework","Introduces TREX, a regression-based framework that predicts optimal data mixtures for tokenizer training, improving compression efficiency in multilingual settings.",2.91,Phi-4,Apple M1 (Metal)
2601.13589v1_Motion-to-Response Content Generation via Multi-Ag.pdf,MOTION-TO-RESPONSE CONTENT GENERATION VIA MULTI-AGENT AI SYSTEM WITH REAL-TIME SAFETY VERIFICATION,HyeYoung Lee,,arXiv:2601.13589v1,"Speech Emotion Recognition, Multi-Agent Systems, Content Generation, Safety Verification, On-Device AI","This paper proposes a multi-agent AI system that generates response-oriented media content in real time based on audio-derived emotional signals, ensuring safety and appropriateness through a structured pipeline of specialized AI agents.",3.21,Phi-4,Apple M1 (Metal)
2601.13590v1_Vulnerability of LLMs Belief Systems LLMs Belief R.pdf,Vulnerability of LLMs’ Belief Systems? LLMs Belief Resistance Check Through Strategic Persuasive Conversation Interventions,"Fan Huang, Haewoon Kwak, Jisun An",,,"Large Language Models, LLMs, persuasion, belief stability, meta-cognition prompting, adversarial fine-tuning, SMCR framework","This study evaluates the susceptibility of Large Language Models (LLMs) to persuasion using the SMCR communication framework, revealing model-dependent limits of robustness interventions and offering guidance for developing more trustworthy LLMs.",3.0,Phi-4,Apple M1 (Metal)
2601.13591v1_DSAEval Evaluating Data Science Agents on a Wide R.pdf,DSAEval: Evaluating Data Science Agents on a Wide Range of Real-World Data Science Problems,"Maojun Sun, Yifei Xie, Yue Wu, Ruijian Han, Binyan Jiang, Defeng Sun, Yancheng Yuan, Jian Huang",,,"Data Science, Large Language Models, Evaluation, Benchmark, Multimodal, Real-World Problems","This paper introduces DSAEval, a benchmark for evaluating data science agents on real-world problems, highlighting the challenges of open-ended tasks and proposing a comprehensive evaluation framework.",3.1,Phi-4,Apple M1 (Metal)
2601.13592v1_Machine learning based radiative parameterization .pdf,Machine learning based radiative parameterization scheme and its performance in operational reforecast experiments,"Jing Hao, Xiao Sa, Li Haoyu, Xiao Huadong, Xue Wei",,,"Machine learning, Radiation, Hybrid model, Operational reforecast experiments","This study investigates the use of machine learning methods to simulate the radiation process in numerical models, focusing on coupling compatibility and long-term integration stability, and demonstrates that a machine learning emulator can achieve accuracy comparable to traditional schemes while significantly improving computational speed.",3.31,Phi-4,Apple M1 (Metal)
2601.13599v1_Diffusion In Diffusion Breaking the Autoregressive.pdf,Diffusion In Diffusion: Breaking the Autoregressive Bottle-neck in Block Diffusion Models,"Linrui Ma, Yufei Cui, Kai Han, Yunhe Wang",,arXiv:2601.13599v1,"block diffusion models, autoregressive models, discrete diffusion models, language modeling, KV caching, inference latency, generative perplexity","The paper introduces a 'draft-then-refine' framework to overcome the irreversibility and myopia in block diffusion models, setting a new benchmark on the OpenWebText dataset.",3.1,Phi-4,Apple M1 (Metal)
2601.13600v1_Foundations of Global Consistency Checking with No.pdf,Foundations of Global Consistency Checking with Noisy LLM Oracles,"Paul He, Elke Kirschbaum, Shiva Kasiviswanathan",,,"global consistency, natural language processing, large language models, fact-checking, knowledge base construction, minimal unsatisfiable subsets, adaptive divide-and-conquer algorithm","The paper addresses the challenge of verifying global consistency in collections of natural-language facts using noisy Large Language Models (LLMs), proposing an adaptive divide-and-conquer algorithm to efficiently detect and localize inconsistencies.",2.85,Phi-4,Apple M1 (Metal)
2601.13614v1_CauScientist Teaching LLMs to Respect Data for Cau.pdf,Teaching LLMs to Respect Data for Causal Discovery,"Bo Peng, Sirui Chen, Lei Xu, Chaochao Lu",,arXiv:2601.13614v1,"Causal Discovery, LLMs, Data-Driven Methods, Probabilistic Statistics, Causal Structure",CauScientist is a collaborative framework that synergizes LLMs as hypothesis-generating 'data scientists' with probabilistic statistics as rigorous 'verifiers' to improve causal discovery.,2.79,Phi-4,Apple M1 (Metal)
2601.13622v1_CARPE Context-Aware Image Representation Prioritiz.pdf,CONTEXT-AWARE IMAGE REPRESENTATION PRIORITIZATION VIA ENSEMBLE FOR LARGE VISION-LANGUAGE MODELS,"Donghee Lee, Rui Cai, Zhe Zhao",,arXiv:2601.13622v1,"Large Vision-Language Models, Image Classification, Context-Aware Ensemble, Vision-Language Models, Generalization","This paper introduces CARPE, a framework enhancing LVLMs' performance on vision-centric tasks by prioritizing image representations and improving generalization across benchmarks.",3.03,Phi-4,Apple M1 (Metal)
2601.13632v1_Resilient Routing Risk-Aware Dynamic Routing in Sm.pdf,Resilient Routing: Risk-Aware Dynamic Routing in Smart Logistics via Spatiotemporal Graph Learning,"Zhiming Xue, Sichen Zhao, Yalun Qi, Xianling Zeng, Zihan Yu",,,"Smart Logistics, Graph Neural Network, Dynamic Routing, Spatiotemporal modeling, Supply Chain Resilience",This paper proposes a Risk-Aware Dynamic Routing (RADR) framework integrating Spatiotemporal Graph Neural Networks (ST-GNN) with combinatorial optimization to enhance supply chain resilience by predicting congestion risks and optimizing path planning.,3.22,Phi-4,Apple M1 (Metal)
2601.13645v1_Quadratic Upper Bound for Boosting Robustness.pdf,Quadratic Upper Bound for Boosting Robustness,"Euijin You, Hyang-Won Lee","PMLR 267, 2025",,"adversarial training, robustness, fast adversarial training, quadratic upper bound, loss function","This paper develops a loss function to improve robustness in fast adversarial training by deriving a quadratic upper bound on the adversarial training loss function, showing significant robustness improvements.",2.82,Phi-4,Apple M1 (Metal)
2601.13647v1_Fusion Segment Transformer Bi-Directional Attentio.pdf,FUSION SEGMENT TRANSFORMER: BI-DIRECTIONAL ATTENTION GUIDED FUSION NETWORK FOR AI GENERATED MUSIC DETECTION,"Yumin Kim, Seonghyeon Go",,,"AI-generated music detection, Full-audio segment detection, Musical structure analysis, Cross-modal fusion layer, Music representation","This paper proposes the Fusion Segment Transformer for AI-generated music detection, addressing long-term structure and context by integrating content and structural information, achieving state-of-the-art results on the SONICS and AIME datasets.",2.99,Phi-4,Apple M1 (Metal)
2601.13649v1_Fairness or Fluency An Investigation into Language.pdf,Fairness or Fluency? An Investigation into Language Bias of Pairwise LLM-as-a-Judge,"Xiaolin Zhou, Zheng Luo, Yicheng Gao, Qixuan Chen, Xiyang Hu, Yue Zhao, Ruishan Liu",,,"LLM-as-a-judge, language bias, performance disparity, pairwise comparison, natural language processing","This paper investigates language bias in LLM-as-a-judge, revealing performance disparities across languages and biases towards major languages, with findings that these biases are not fully explained by perplexity.",3.05,Phi-4,Apple M1 (Metal)
2601.13655v1_Why Does the LLM Stop Computing An Empirical Study.pdf,Why Does the LLM Stop Computing: An Empirical Study of User-Reported Failures in Open-Source LLMs,"GUANGBA YU, ZIRUI WANG, YUJIE HUANG, RENYI ZHONG, YUEDONG ZHONG, YILUN WANG, MICHAEL R. LYU",https://doi.org/XXXXXXX.XXXXXXX,,"Large Language Models, Failure Analysis, Empirical Study, Software reliability, Software usability, Empirical studies","This study analyzes 705 real-world failures in open-source LLMs, revealing a shift in reliability challenges from model defects to deployment stack fragility.",3.19,Phi-4,Apple M1 (Metal)
2601.13657v1_Communication-Free Collective Navigation for a Swa.pdf,Communication-Free Collective Navigation for a Swarm of UAVs via LiDAR-Based Deep Reinforcement Learning,"Myong-Yol Choi, Hankyoul Ko, Hanse Cho, Changseung Kim, Seunghwan Kim, Jaemin Seo, Hyondong Oh",,,"Multi-robot systems, collective navigation, sensor-based control, deep reinforcement learning","This paper presents a deep reinforcement learning-based controller for collective navigation of UAV swarms in communication-denied environments, enabling robust operation in complex, obstacle-rich environments.",3.12,Phi-4,Apple M1 (Metal)
2601.13659v1_Temporal-Spatial Decouple before Act Disentangled .pdf,TEMPORAL-SPATIAL DECOUPLE BEFORE ACT: DISENTANGLED REPRESENTATION LEARNING FOR MULTIMODAL SENTIMENT ANALYSIS,"Chunlei Meng, Ziyang Zhou, Lucas He, Xiaojing Du, Chun Ouyang, Zhongxue Gan",,,"Multimodal Sentiment Analysis, Temporal-Spatial Decoupling, Representation Learning","This paper proposes TSDA, a method that decouples each modality into temporal dynamics and spatial structural context before interaction, improving multimodal sentiment analysis performance.",3.18,Phi-4,Apple M1 (Metal)
2601.13671v1_The Orchestration of Multi-Agent Systems Architect.pdf,"The Orchestration of Multi-Agent Systems: Architectures, Protocols, and Enterprise Adoption","Apoorva Adimulam, Rajesh Gupta, Sumit Kumar",,,"Agent orchestration, Agent-to-Agent protocol (A2A), dynamic task allocation, Model Context Protocol (MCP), multi-agent systems, observability, state management, system governance","This paper presents a unified architectural framework for orchestrated multi-agent systems, detailing communication protocols and governance mechanisms to enable scalable, auditable, and policy-compliant reasoning across distributed agent collectives.",3.15,Phi-4,Apple M1 (Metal)
2601.13684v1_HeteroCache A Dynamic Retrieval Approach to Hetero.pdf,HeteroCache: A Dynamic Retrieval Approach to Heterogeneous KV Cache,"Zhiyuan Shi, Qibo Qiu, Feng Xue, Zhonglin Jiang, Li Yu, Jian Jiang, Xiaofei He, Wenxiao Wang",,,"KV cache, LLM inference, long-context tasks, dynamic compression, attention drift, dynamic retrieval, hierarchical storage, Transformer-based models","HeteroCache is a dynamic compression framework for KV cache in LLM inference, addressing inefficiencies in static methods by using fine-grained weighting and hierarchical storage to manage attention drift and reduce I/O overhead.",3.25,Phi-4,Apple M1 (Metal)
2601.13687v1_Understanding Mental States to Guide Social Influe.pdf,Understanding Mental States to Guide Social Influence in Multi-Person Group Dialogue,"Zhichao Liang, Satoshi Nakamura",,,"Theory of Mind, Social Influence, Multi-Person Dialogue, Language Models, SocialMindChange Benchmark","This paper introduces SocialMindChange, a benchmark for evaluating language models' ability to actively influence mental states in multi-person social interactions, highlighting the gap between current models and human performance.",2.68,Phi-4,Apple M1 (Metal)
2601.13693v1_End-to-End Reverse Screening Identifies Protein Ta.pdf,End-to-End Reverse Screening Identifies Protein Targets of Small Molecules Using HelixFold3,"Shengjie Xu, Xianbin Ye, Mengran Zhu, Xiaonan Zhang, Shanzhuo Zhang, Xiaomin Fang",,2601.13693v1,"Reverse screening, Target identification, Biomolecular structure prediction, HelixFold3","This paper presents an end-to-end reverse screening strategy using HelixFold3 to improve the accuracy of identifying protein targets for small molecules, demonstrating enhanced structural fidelity and target prioritization.",3.73,Phi-4,Apple M1 (Metal)
2601.13697v1_Uncertainty-Aware Gradient Signal-to-Noise Data Se.pdf,Uncertainty-Aware Gradient Signal-to-Noise Data Selection for Instruction Tuning,"Zhihang Yuan, Chengyu Yue, Long Huang, Litu Ou, Lei Shi",,,"instruction tuning, large language models, data selection, gradient signal-to-noise ratio, uncertainty-aware, LLM-as-a-judge evaluations","The paper introduces GRADFILTERING, an uncertainty-aware data selection framework for instruction tuning of large language models, which improves performance and convergence speed by utilizing a small GPT-2 proxy and aggregating per-example gradients into a Gradient Signal-to-Noise Ratio (G-SNR) utility.",3.18,Phi-4,Apple M1 (Metal)
2601.13698v1_Does Privacy Always Harm Fairness Data-Dependent T.pdf,Does Privacy Always Harm Fairness? Data-Dependent Trade-offs via Chernoff Information Neural Estimation,"Arjun Nichani, Hsiang Hsu, Chun-Fu (Richard) Chen, Haewon Jeong",,2601.13698v1,"fairness, privacy, machine learning, Chernoff Information, data-dependent trade-offs","This paper explores the data-dependent relationship among fairness, privacy, and accuracy in machine learning using Chernoff Information, proposing a method to estimate it for unknown data distributions.",3.02,Phi-4,Apple M1 (Metal)
2601.13704v1_Performance and Complexity Trade-off Optimization .pdf,Performance and Complexity Trade-off: Optimization of Speech Models During Training,"Esteban Gómez, Tom Backström",,,"Speech machine learning, low-complexity, voice activity detection, deep fake detection",This paper proposes a reparameterization technique based on feature noise injection to jointly optimize performance and computational complexity during training of speech models using SGD-based methods.,2.76,Phi-4,Apple M1 (Metal)
2601.13707v1_Attention-space Contrastive Guidance for Efficient.pdf,Attention-space Contrastive Guidance for Efficient Hallucination Mitigation in LVLMs,"Yujin Jo, Sangyoon Bae, Taesup Kim",,,"hallucination mitigation, large vision-language models, contrastive guidance, self-attention layers, computational efficiency, visual grounding","The paper introduces Attention-space Contrastive Guidance (ACG) to mitigate hallucinations in large vision-language models by reducing reliance on language priors and enhancing visual grounding, achieving state-of-the-art performance with reduced computational cost.",3.03,Phi-4,Apple M1 (Metal)
2601.13709v1_Hidden in Plain Text Measuring LLM Deception Quali.pdf,Hidden in Plain Text: Measuring LLM Deception Quality Against Human Baselines Using Social Deduction Games,"Christopher Kao, Vanshika Vats, James Davis",,,"large language models, natural language processing, autonomous game players, social deduction games","This paper studies LLM deception in Social Deduction Games, finding that LLMs blend in better and deceive more effectively than humans, as indicated by lower mafia prediction accuracy in LLM games.",3.01,Phi-4,Apple M1 (Metal)
