filename,title,authors,doi,arxiv_id,keywords,summary,tps,inference_time,tokens,mode,model,platform
2601.12560v1_Agentic Artificial Intelligence AI Architectures T.pdf,"Agentic Artificial Intelligence (AI): Architectures, Taxonomies, and",Evaluation of Large Language Model Agents,None,arXiv:2601.12560v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12577v1_Primate-like perceptual decision making emerges th.pdf,Primate-like perceptual decision making emerges through,deep recurrent reinforcement learning,None,arXiv:2601.12577v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12582v1_Ontology-aligned structuring and reuse of multimod.pdf,1,INTRODUCTION,None,arXiv:2601.12582v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12585v1_Do MLLMs See What We See Analyzing Visualization L.pdf,Do MLLMs See What We See?,Analyzing Visualization Literacy Barriers in AI Systems,None,arXiv:2601.12585v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12594v1_SLAP Scalable Language-Audio Pretraining with Vari.pdf,SLAP: SCALABLE LANGUAGE-AUDIO PRETRAINING WITH VARIABLE-DURATION,AUDIO AND MULTI-OBJECTIVE TRAINING,None,arXiv:2601.12594v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12607v1_A Cloud-based Multi-Agentic Workflow for Science.pdf,A Cloud-based Multi-Agentic Workflow for Science,Anurag Acharya,10.1145/nnnnnnn.nnnnnnn,arXiv:2601.12607v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12617v1_Creating Disability Story Videos with Generative A.pdf,"Creating Disability Story Videos with Generative AI: Motivation,","Expression, and Sharing",10.1145/3772318.3791495,arXiv:2601.12617v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12637v1_Topology-Aware Multiscale Mixture of Experts for E.pdf,TOPOLOGY-AWARE MULTISCALE MIXTURE OF EXPERTS FOR,EFFICIENT MOLECULAR PROPERTY PREDICTION,None,arXiv:2601.12637v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12638v1_Mixed Precision PointPillars for Efficient 3D Obje.pdf,Mixed Precision PointPillars for Efficient 3D Object,Detection with TensorRT,None,arXiv:2601.12638v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12641v1_STEP-LLM Generating CAD STEP Models from Natural L.pdf,STEP-LLM: Generating CAD STEP Models from Natural Language with,Large Language Models,None,arXiv:2601.12641v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12646v1_Unbounded Harms Bounded Law Liability in the Age o.pdf,"Unbounded Harms, Bounded Law:",Liability in the Age of Borderless AI,None,arXiv:2601.12646v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12648v1_Intelligent Documentation in Medical Education Can.pdf,Intelligent Documentation in Medical Education: Can AI Replace,Manual Case Logging?,None,arXiv:2601.12648v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12654v1_Explanation Multiplicity in SHAP Characterization .pdf,Explanation Multiplicity in SHAP: Characterization and Assessment,"HYUNSEUNG HWANG, KAIST, Republic of Korea",None,arXiv:2601.12654v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12658v1_Augmenting Question Answering with A Hybrid RAG Ap.pdf,Augmenting Question Answering with A,Hybrid RAG Approach,None,arXiv:2601.12658v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12661v1_MedConsultBench A Full-Cycle Fine-Grained Process-.pdf,"MedConsultBench: A Full-Cycle, Fine-Grained, Process-Aware Benchmark",for Medical Consultation Agents,None,arXiv:2601.12661v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12664v1_Generalizable Hyperparameter Optimization for Fede.pdf,Generalizable Hyperparameter Optimization for Federated Learning on,Non-IID Cancer Images,None,arXiv:2601.12664v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12667v1_Empowering All-in-Loop Health Management of Spacec.pdf,Empowering All-in-Loop Health Management of Spacecraft Power System in the,Mega-Constellation Era via Human-AI Collaboration,None,arXiv:2601.12667v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12671v1_Exploiting Test-Time Augmentation in Federated Lea.pdf,Exploiting Test-Time Augmentation in Federated Learning for Brain,Tumor MRI Classification,None,arXiv:2601.12671v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12688v1_Logic-Guided Multistage Inference for Explainable .pdf,"JOURNAL OF LATEX CLASS FILES, VOL. X, NO. X, AUGUST 2025",1,None,arXiv:2601.12688v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12711v1_Neurosymbolic LoRA Why and When to Tune Weights vs.pdf,Neurosymbolic LoRA: Why and When to Tune Weights vs. Rewrite Prompts,"Kevin Wang*, Neel P. Bhatt*, Cong Liu*, Junbo Li, Runjin Chen, Yihan Xi, Timothy Barclay,",None,arXiv:2601.12711v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12715v1_RSOD Reliability-Guided Sonar Image Object Detecti.pdf,RSOD: Reliability-Guided Sonar Image Object Detection,with Extremely Limited Labels,None,arXiv:2601.12715v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12720v1_Teaching Large Reasoning Models Effective Reflecti.pdf,Teaching Large Reasoning Models Effective Reflection,"Hanbin Wang1*, Jingwei Song2*, Jinpeng Li3†, Qi Zhu3,",None,arXiv:2601.12720v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12723v1_An Evolutionary Framework for Automatic Optimizati.pdf,An Evolutionary Framework for Automatic,Optimization Benchmark Generation via Large,None,arXiv:2601.12723v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12727v1_AI-exhibited Personality Traits Can Shape Human Se.pdf,AI-exhibited Personality Traits Can Shape Human Self-concept,through Conversations,10.1145/3772318.3790654,arXiv:2601.12727v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12731v1_A Shared Geometry of Difficulty in Multilingual La.pdf,A Shared Geometry of Difficulty in Multilingual Language Models,"Stefano Civelli1, Pietro Bernardelle1, Nicolò Brunello2, Gianluca Demartini1",None,arXiv:2601.12731v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12740v1_TreeWriter AI-Assisted Hierarchical Planning and W.pdf,TreeWriter: AI-Assisted Hierarchical Planning and,Writing for Long-Form Documents,None,arXiv:2601.12740v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12742v1_AirHunt Bridging VLM Semantics and Continuous Plan.pdf,1,AirHunt: Bridging VLM Semantics and Continuous,None,arXiv:2601.12742v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12744v1_Vision Language Models for Optimization-Driven Int.pdf,Vision Language Models for Optimization-Driven,Intent Processing in Autonomous Networks,None,arXiv:2601.12744v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12745v1_A Graph Prompt Fine-Tuning Method for WSN Spatio-T.pdf,1,> REPLACE THIS LINE WITH YOUR MANUSCRIPT ID NUMBER (DOUBLE-CLICK HERE TO EDIT) <,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12754v1_PAIR-SAFE A Paired-Agent Approach for Runtime Audi.pdf,PAIR-SAFE: A Paired-Agent Approach for Runtime Auditing and Refining,AI-Mediated Mental Health Support,None,arXiv:2601.12754v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12758v1_VISPA Pluralistic Alignment via Automatic Value Se.pdf,VISPA: Pluralistic Alignment via Automatic Value Selection and Activation,"Shenyan Zheng1∗, Jiayou Zhong1∗, Anudeex Shetty2,5, Heng Ji3, Preslav Nakov4, Usman Naseem5",None,arXiv:2601.12758v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12762v1_Teaching LLMs to Learn Tool Trialing and Execution.pdf,Teaching LLMs to Learn Tool Trialing and Execution through,Environment Interaction,None,arXiv:2601.12762v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12781v1_VIRO Robust and Efficient Neuro-Symbolic Reasoning.pdf,VIRO: Robust and Efficient Neuro-Symbolic Reasoning with Verification for,Referring Expression Comprehension,None,arXiv:2601.12781v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12785v1_Distilling Time Series Foundation Models for Effic.pdf,DISTILLING TIME SERIES FOUNDATION MODELS FOR EFFICIENT FORECASTING,"Yuqi Li a †, Kuiye Ding a †, Chuanguang Yang b, Szu-Yu Chenc, Yingli Tiana ⋆",None,arXiv:2601.12785v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12804v1_SL-CBM Enhancing Concept Bottleneck Models with Se.pdf,SL-CBM: Enhancing Concept Bottleneck Models with Semantic Locality for,Better Interpretability,None,arXiv:2601.12804v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12805v1_SciHorizon-GENE Benchmarking LLM for Life Sciences.pdf,SciHorizon-Gene: Benchmarking LLM for Life Sciences Inference,from Gene Knowledge to Functional Understanding,None,arXiv:2601.12805v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12809v1_Left-Right Symmetry Breaking in CLIP-style Vision-.pdf,Left–Right Symmetry Breaking in CLIP-style Vision-Language Models Trained,on Synthetic Spatial-Relation Data,None,arXiv:2601.12809v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12816v1_Fisher-Orthogonal Projected Natural Gradient Desce.pdf,Fisher-Orthogonal Projected Natural Gradient Descent for Continual Learning,Ishir Garg 1 Neel Kolhe 1 Andy Peng 1 Rohan Gopalam 1,None,arXiv:2601.12816v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12822v1_MirrorGuard Toward Secure Computer-Use Agents via .pdf,MirrorGuard: Toward Secure Computer-Use Agents via,Simulation-to-Real Reasoning Correction,None,arXiv:2601.12822v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12837v1_Cognition spaces natural artificial and hybrid.pdf,"Cognition spaces: natural, artificial, and hybrid","Ricard Sol´e,1, 2, 3, 4, ∗Luis F Seoane,3 Jordi Pla-Mauri,1, 3 Michael Timothy Bennett,5 Michael E. Hochberg,6, 4",None,arXiv:2601.12837v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12842v1_SCULPT Constraint-Guided Pruned MCTS that Carves E.pdf,SCULPT: Constraint-Guided Pruned MCTS that Carves Efficient Paths for,Mathematical Reasoning,None,arXiv:2601.12842v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12849v1_The Cost of EFX Generalized-Mean Welfare and Compl.pdf,The Cost of EFX: Generalized-Mean Welfare and,Complexity Dichotomies with Few Surplus Items,None,arXiv:2601.12849v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12856v1_Mining Citywide Dengue Spread Patterns in Singapor.pdf,Mining Citywide Dengue Spread Patterns in Singapore Through,Hotspot Dynamics from Open Web Data,10.1145/XXXXXX.XXXXXX,arXiv:2601.12856v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12879v1_Hierarchical Sparse Circuit Extraction from Billio.pdf,Hierarchical Sparse Circuit Extraction from,Billion-Parameter Language Models through,None,arXiv:2601.12879v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12882v1_YOLO26 An Analysis of NMS-Free End to End Framewor.pdf,YOLO26: AN ANALYSIS OF NMS-FREE END TO END,FRAMEWORK FOR REAL-TIME OBJECT DETECTION,None,arXiv:2601.12882v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12886v1_Communication Methods in Multi-Agent Reinforcement.pdf,Communication Methods in Multi-Agent,Reinforcement Learning,None,arXiv:2601.12886v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12893v1_AdaNODEs Test Time Adaptation for Time Series Fore.pdf,ADANODES: TEST TIME ADAPTATION FOR TIME SERIES FORECASTING USING,NEURAL ODES,None,arXiv:2601.12893v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12904v1_From Prefix Cache to Fusion RAG Cache Accelerating.pdf,From Prefix Cache to Fusion RAG Cache: Accelerating LLM,Inference in Retrieval-Augmented Generation,10.1145/3786655,arXiv:2601.12904v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12910v1_SciCoQA Quality Assurance for Scientific Paper--Co.pdf,SCICOQA: Quality Assurance for Scientific Paper–Code Alignment,Tim Baumgärtner and Iryna Gurevych,None,arXiv:2601.12910v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12912v1_Human Emotion Verification by Action Languages via.pdf,TPLP: Page 1–8.,"© The Author(s), 2021. Published by Cambridge University Press 2021",10.1017/xxxxx,arXiv:2601.12912v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12913v1_Actionable Interpretability Must Be Defined in Ter.pdf,Position: Actionable Interpretability Must Be Defined in Terms of Symmetries,Pietro Barbiero 1 Mateo Espinosa Zarlenga 2 Francesco Giannini 3 Alberto Termine 4 Filippo Bonchi 3,None,arXiv:2601.12913v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12922v1_Your Privacy Depends on Others Collusion Vulnerabi.pdf,Your Privacy Depends on Others:,Collusion Vulnerabilities in Individual Differential,None,arXiv:2601.12922v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12925v1_ForeDiffusion Foresight-Conditioned Diffusion Poli.pdf,ForeDiffusion: Foresight-Conditioned Diffusion Policy via Future View,Construction for Robot Manipulation,None,arXiv:2601.12925v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12929v1_Membership Inference Test Auditing Training Data i.pdf,Membership Inference Test:,Auditing Training Data in Object Classification Models,None,arXiv:2601.12929v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12931v1_Online Continual Learning for Time Series a Natura.pdf,Arxiv Preprint,ONLINE CONTINUAL LEARNING FOR TIME SERIES: A,None,arXiv:2601.12931v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12937v1_On the Evidentiary Limits of Membership Inference .pdf,On the Evidentiary Limits of Membership Inference for Copyright Auditing,Murat Bilgehan Ertan 1 2 † Emirhan B¨oge 3 † Min Chen 2 Kaleel Mahmood 4 * Marten van Dijk 1 2 *,None,arXiv:2601.12937v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12938v1_The Post-Turing Condition Conceptualising Artifici.pdf,1,The Post-Turing Condition: Conceptualising Artificial,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12939v1_Active Inference-Driven World Modeling for Adaptiv.pdf,ACTIVE INFERENCE-DRIVEN WORLD MODELING FOR ADAPTIVE UAV SWARM,TRAJECTORY DESIGN,None,arXiv:2601.12939v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12946v1_AI-generated data contamination erodes pathologica.pdf,Article Title:,AI-generated data contamination,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.12951v1_Beyond Accuracy Characterizing Code Comprehension .pdf,Beyond Accuracy: Characterizing Code Comprehension,Capabilities in (Large) Language Models,None,arXiv:2601.12951v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13007v1_ArchAgent Scalable Legacy Software Architecture Re.pdf,ARCHAGENT: SCALABLE LEGACY SOFTWARE ARCHITECTURE RECOVERY WITH,LLMS,None,arXiv:2601.13007v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13013v1_HT-GNN Hyper-Temporal Graph Neural Network for Cus.pdf,HT-GNN: Hyper-Temporal Graph Neural Network,for Customer Lifetime Value Prediction in Baidu,None,arXiv:2601.13013v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13018v1_Bi-Attention HateXplain  Taking into account the s.pdf,Bi-Attention HateXplain : Taking into account the sequential aspect,of data during explainability in a multi-task context,None,arXiv:2601.13018v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13020v1_PASs-MoE Mitigating Misaligned Co-drift among Rout.pdf,PASs-MoE: Mitigating Misaligned Co-drift among Router and Experts via,Pathway Activation Subspaces for Continual Learning,None,arXiv:2601.13020v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13048v1_Analysis of Long Range Dependency Understanding in.pdf,ANALYSIS OF LONG RANGE DEPENDENCY UNDERSTANDING IN STATE SPACE,MODELS,None,arXiv:2601.13048v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13054v1_TinyML-Enabled IoT for Sustainable Precision Irrig.pdf,TinyML-Enabled IoT for Sustainable Precision Irrigation,"Kamogelo Taueatsoala1, Caitlyn Daniels1, Angelina J. Ramsunar1, Petrus Bronkhorst2, Absalom E. Ezugwu1,*",None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13060v1_MagicGUI-RMS A Multi-Agent Reward Model System for.pdf,MAGICGUI-RMS: A MULTI-AGENT REWARD MODEL SYSTEM,FOR SELF-EVOLVING GUI AGENTS VIA AUTOMATED FEEDBACK,None,arXiv:2601.13060v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13075v1_METIS Mentoring Engine for Thoughtful Inquiry  Sol.pdf,METIS: Mentoring Engine for Thoughtful Inquiry & Solutions,"Abhinav Rajeev Kumar, Dhruv Trehan, Paras Chopra",None,arXiv:2601.13075v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13111v1_CORE-T COherent REtrieval of Tables for Text-to-SQ.pdf,CORE-T: COherent REtrieval of Tables for Text-to-SQL,Hassan Soliman1,None,arXiv:2601.13111v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13114v1_IntAgent NWDAF-Based Intent LLM Agent Towards Adva.pdf,IntAgent: NWDAF-Based Intent LLM Agent,Towards Advanced Next Generation Networks,None,arXiv:2601.13114v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13122v1_Responsible AI for General-Purpose Systems Overvie.pdf,"Responsible AI for General-Purpose Systems: Overview,","Challenges, and A Path Forward",None,arXiv:2601.13122v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13142v1_TVWorld Foundations for Remote-Control TV Agents.pdf,TVWorld: Foundations for Remote-Control TV Agents,"Zhantao Ma1*, Quanfeng Lu1*, Shuai Zhong1, Dahai Yu3",None,arXiv:2601.13142v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13160v1_Training instability in deep learning follows low-.pdf,Training instability in deep learning follows low-dimensional,dynamical principles,None,arXiv:2601.13160v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13166v1_From 100000 images to winning the first brain MRI .pdf,"From 100,000+ images to winning the first brain MRI foundation model",challenges: Sharing lessons and models,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13186v1_Prompt Injection Mitigation with Agentic AI Nested.pdf,"Prompt Injection Mitigation with Agentic AI, Nested Learning,",and AI Sustainability via Semantic Caching,None,arXiv:2601.13186v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13187v1_Scientific production in the era of Large Language.pdf,1,Scientific production in the era of Large Language Models,10.1126/science.adw3000.,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13197v1_Diffusion-Driven Synthetic Tabular Data Generation.pdf,Diffusion-Driven Synthetic Tabular Data Generation,for Enhanced DoS/DDoS Attack Classification,None,arXiv:2601.13197v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13206v1_Real-Time Deadlines Reveal Temporal Awareness Fail.pdf,Real-Time Deadlines Reveal Temporal Awareness Failures in LLM Strategic,Dialogues,None,arXiv:2601.13206v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13217v1_Beyond Single-shot Writing Deep Research Agents ar.pdf,Preprint. Under review.,Beyond Single-shot Writing: Deep Research Agents are,None,arXiv:2601.13217v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13222v1_Incorporating QA Nuggets into Retrieval-Augmented .pdf,Incorporating Q&A Nuggets into,Retrieval-Augmented Generation,None,arXiv:2601.13222v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13227v1_Insider Knowledge How Much Can RAG Systems Gain fr.pdf,Insider Knowledge: How Much Can RAG,Systems Gain from Evaluation Secrets?,None,arXiv:2601.13227v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13228v1_Autoregressive Models Rival Diffusion Models at AN.pdf,AUTOREGRESSIVE MODELS RIVAL,DIFFUSION MODELS AT ANY-ORDER GENERATION,None,arXiv:2601.13228v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13233v1_RAG A Random-Forest-Based Generative Design Framew.pdf,RAG: A RANDOM-FOREST-BASED GENERATIVE DESIGN,FRAMEWORK FOR UNCERTAINTY-AWARE DESIGN OF,None,arXiv:2601.13233v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13235v1_RubRIX Rubric-Driven Risk Mitigation in Caregiver-.pdf,RubRIX: Rubric-Driven Risk Mitigation in Caregiver-AI Interactions,"Drishti Goel1, Jeongah Lee2, Qiuyue Joy Zhong2, Violeta J. Rodriguez1,",None,arXiv:2601.13235v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13236v1_Pixelwise Uncertainty Quantification of Accelerate.pdf,1,Pixelwise Uncertainty Quantiﬁcation of Accelerated,None,arXiv:2601.13236v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13238v1_A Semantic Decoupling-Based Two-Stage Rainy-Day At.pdf,A Semantic Decoupling–Based Two-Stage Rainy-Day Attack for Revealing,Weather Robustness Deficiencies in Vision–Language Models,None,arXiv:2601.13238v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13240v1_KOCO-BENCH Can Large Language Models Leverage Doma.pdf,"Preprint, January 2026",KOCO-BENCH: Can Large Language Models Leverage,None,arXiv:2601.13240v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13247v1_Aligning Agentic World Models via Knowledgeable Ex.pdf,Aligning Agentic World Models via Knowledgeable Experience Learning,"Baochang Ren♠, Yunzhi Yao♠, Rui Sun♢, Shuofei Qiao♠,",None,arXiv:2601.13247v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13260v1_Stop Taking Tokenizers for Granted They Are Core D.pdf,Stop Taking Tokenizers for Granted: They Are Core Design Decisions in,Large Language Models,None,arXiv:2601.13260v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13262v1_CURE-Med Curriculum-Informed Reinforcement Learnin.pdf,CURE-Med: Curriculum-Informed Reinforcement Learning for,Multilingual Medical Reasoning,None,arXiv:2601.13262v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13268v1_Improving the Safety and Trustworthiness of Medica.pdf,Improving the Safety and Trustworthiness of,Medical AI via Multi-Agent Evaluation Loops,None,arXiv:2601.13268v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13286v1_AI Skills Improve Job Prospects Causal Evidence fr.pdf,AI Skills Improve Job Prospects: Causal Evidence from a Hiring,Experiment,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13295v1_CooperBench Why Coding Agents Cannot be Your Teamm.pdf,2026-1-21,CooperBench: Why Coding Agents Cannot be,None,arXiv:2601.13295v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13317v1_Paid Voices vs. Public Feeds Interpretable Cross-P.pdf,Paid Voices vs. Public Feeds: Interpretable Cross-Platform Theme,Modeling of Climate Discourse,None,arXiv:2601.13317v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13327v1_PepEDiff Zero-Shot Peptide Binder Design via Prote.pdf,PepEDiﬀ: Zero-Shot Peptide Binder Design via Protein,Embedding Diﬀusion,None,arXiv:2601.13327v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13348v1_The AI Genie Phenomenon and Three Types of AI Chat.pdf,The AI Genie Phenomenon and Three Types of AI Chatbot Addiction: Escapist,"Roleplays, Pseudosocial Companions, and Epistemic Rabbit Holes",None,arXiv:2601.13348v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13352v1_LLM-as-RNN A Recurrent Language Model for Memory U.pdf,LLM-as-RNN: A Recurrent Language Model for Memory Updates and,Sequence Prediction,None,arXiv:2601.13352v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13358v1_The Geometry of Thought How Scale Restructures Rea.pdf,The Geometry of Thought: How Scale Restructures Reasoning,in Large Language Models,None,arXiv:2601.13358v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13376v1_Bounded Minds Generative Machines Envisioning Conv.pdf,"Bounded Minds, Generative Machines",Envisioning Conversational AI that Works with Human Heuristics and Reduces Bias Risk,None,arXiv:2601.13376v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13383v1_A Lightweight Modular Framework for Constructing A.pdf,A LIGHTWEIGHT MODULAR FRAMEWORK FOR CONSTRUCTING,AUTONOMOUS AGENTS DRIVEN BY LARGE LANGUAGE,None,arXiv:2601.13383v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13385v1_Organ-Aware Attention Improves CT Triage and Class.pdf,Organ-Aware Attention Improves CT Triage and Classification,Lavsen Dahal,None,arXiv:2601.13385v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13392v1_Beyond Memorization Testing LLM Reasoning on Unsee.pdf,Beyond Memorization: Testing LLM Reasoning on Unseen Theory of,Computation Tasks,None,arXiv:2601.13392v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13398v1_Can LLMs Compress and Decompress Evaluating Code U.pdf,Can LLMs Compress (and Decompress)?,Evaluating Code Understanding and Execution via Invertibility,None,arXiv:2601.13398v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13400v1_Deep Image Prior with L0 Gradient Regularizer for .pdf,DEEP IMAGE PRIOR WITH L0 GRADIENT REGULARIZER FOR IMAGE SMOOTHING,"Nhat Thanh Tran, Kevin Bui, Jack Xin",None,arXiv:2601.13400v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13401v1_Reasoning with Pixel-level Precision QVLM Architec.pdf,Reasoning with Pixel-level Precision: QVLM Architecture and SQuID Dataset,for Quantitative Geospatial Analytics,None,arXiv:2601.13401v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13404v1_Local-to-Global Logical Explanations for Deep Visi.pdf,Local-to-Global Logical Explanations for Deep,Vision Models,None,arXiv:2601.13404v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13406v1_Integrating Virtual Reality and Large Language Mod.pdf,Integrating Virtual Reality and Large Language Models for Team-,Based Non-Technical Skills Training and Evaluation in the,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.13412v1_Using deep learning for predicting cleansing quali.pdf,Using deep learning for predicting cleansing,quality of colon capsule endoscopy images,None,arXiv:2601.13412v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
